X,Task_number,HIT_id,HIT_website_address,HIT_results_address,HIT_status,submitted_assignments,Worker_id,Assignment_id,Accept_time,Submit_time,Full_response,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10
10,7,3KLL7H3EGD8D6Z2C528TU7DLW1FVH7,https://www.mturk.com/mturk/preview?groupId=3BHRGUFAI84QNQIBJ8V3S9POZJDSCY,https://requester.mturk.com/mturk/manageHITs,Reviewable,50,A2V27A9GZA1NR2,3ND9UOO81LAVU4J1C0XPWLLUPJEWLP,2021-07-22 12:16:25-07:00,2021-07-22 12:25:23-07:00,"[{""q1"":{""1"":false,""1.16"":false,""1.32"":true,""1.5"":false,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q10"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":true,""1.84"":false,""2"":false,""video not playing"":false},""q2"":{""1"":false,""1.16"":false,""1.32"":true,""1.5"":false,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q3"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":true,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q4"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":true,""1.84"":false,""2"":false,""video not playing"":false},""q5"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":true,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q6"":{""1"":false,""1.16"":false,""1.32"":true,""1.5"":false,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q7"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":false,""2"":true,""video not playing"":false},""q8"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":true,""1.84"":false,""2"":false,""video not playing"":false},""q9"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":true,""2"":false,""video not playing"":false}}]",1.32,1.32,1.5,1.68,1.5,1.32,2,1.68,1.84,1.68
11,7,3KLL7H3EGD8D6Z2C528TU7DLW1FVH7,https://www.mturk.com/mturk/preview?groupId=3BHRGUFAI84QNQIBJ8V3S9POZJDSCY,https://requester.mturk.com/mturk/manageHITs,Reviewable,50,A1CPY1HLCFTIL1,3DI28L7YXBMONXT6YQL0Q05GK951E9,2021-07-22 12:19:10-07:00,2021-07-22 12:25:48-07:00,"[{""q1"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":true,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q10"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":true,""1.84"":false,""2"":false,""video not playing"":false},""q2"":{""1"":false,""1.16"":true,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q3"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":true,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q4"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":true,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q5"":{""1"":false,""1.16"":false,""1.32"":true,""1.5"":false,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q6"":{""1"":false,""1.16"":false,""1.32"":true,""1.5"":false,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q7"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":false,""2"":true,""video not playing"":false},""q8"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":true,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q9"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":false,""2"":true,""video not playing"":false}}]",1.5,1.16,1.5,1.5,1.32,1.32,2,1.5,2,1.68
12,7,3KLL7H3EGD8D6Z2C528TU7DLW1FVH7,https://www.mturk.com/mturk/preview?groupId=3BHRGUFAI84QNQIBJ8V3S9POZJDSCY,https://requester.mturk.com/mturk/manageHITs,Reviewable,50,APGX2WZ59OWDN,30BXRYBRP55T880BLFIR4TSN825WHI,2021-07-22 12:16:25-07:00,2021-07-22 12:25:49-07:00,"[{""q1"":{""1"":false,""1.16"":true,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q10"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":false,""2"":true,""video not playing"":false},""q2"":{""1"":true,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q3"":{""1"":false,""1.16"":false,""1.32"":true,""1.5"":false,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q4"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":true,""1.84"":false,""2"":false,""video not playing"":false},""q5"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":true,""2"":false,""video not playing"":false},""q6"":{""1"":false,""1.16"":false,""1.32"":true,""1.5"":false,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q7"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":false,""2"":true,""video not playing"":false},""q8"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":true,""1.84"":false,""2"":false,""video not playing"":false},""q9"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":true,""2"":false,""video not playing"":false}}]",1.16,1,1.32,1.68,1.84,1.32,2,1.68,1.84,2
13,7,3KLL7H3EGD8D6Z2C528TU7DLW1FVH7,https://www.mturk.com/mturk/preview?groupId=3BHRGUFAI84QNQIBJ8V3S9POZJDSCY,https://requester.mturk.com/mturk/manageHITs,Reviewable,50,AZD2L3OOLDLDO,3ZSANO2JCGFGNVSW6KKQ4JDPMAXFSP,2021-07-22 12:24:18-07:00,2021-07-22 12:26:50-07:00,"[{""q1"":{""1"":false,""1.16"":false,""1.32"":true,""1.5"":false,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q10"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":true,""1.84"":false,""2"":false,""video not playing"":false},""q2"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":true,""2"":false,""video not playing"":false},""q3"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":true},""q4"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":true,""1.84"":false,""2"":false,""video not playing"":false},""q5"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":true,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q6"":{""1"":false,""1.16"":false,""1.32"":true,""1.5"":false,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q7"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":true,""1.84"":false,""2"":false,""video not playing"":false},""q8"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":true,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q9"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":true,""1.84"":false,""2"":false,""video not playing"":false}}]",1.32,1.84,video not playing,1.68,1.5,1.32,1.68,1.5,1.68,1.68
14,7,3KLL7H3EGD8D6Z2C528TU7DLW1FVH7,https://www.mturk.com/mturk/preview?groupId=3BHRGUFAI84QNQIBJ8V3S9POZJDSCY,https://requester.mturk.com/mturk/manageHITs,Reviewable,50,AAOEHS9LFB8KA,3ZV9H2YQQEFEE0TC6UTP0ZRDPXNW3B,2021-07-22 12:23:06-07:00,2021-07-22 12:27:29-07:00,"[{""q1"":{""1"":true,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q10"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":true,""1.84"":false,""2"":false,""video not playing"":false},""q2"":{""1"":false,""1.16"":true,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q3"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":true,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q4"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":true,""1.84"":false,""2"":false,""video not playing"":false},""q5"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":true,""2"":false,""video not playing"":false},""q6"":{""1"":false,""1.16"":false,""1.32"":true,""1.5"":false,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q7"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":true,""2"":false,""video not playing"":false},""q8"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":true,""2"":false,""video not playing"":false},""q9"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":false,""2"":true,""video not playing"":false}}]",1,1.16,1.5,1.68,1.84,1.32,1.84,1.84,2,1.68
15,7,3KLL7H3EGD8D6Z2C528TU7DLW1FVH7,https://www.mturk.com/mturk/preview?groupId=3BHRGUFAI84QNQIBJ8V3S9POZJDSCY,https://requester.mturk.com/mturk/manageHITs,Reviewable,50,A3K9GTQBOI7O5A,30BUDKLTXE3NBFUPZDNCTQIXWP9E53,2021-07-22 12:16:13-07:00,2021-07-22 12:27:31-07:00,"[{""q1"":{""1"":false,""1.16"":false,""1.32"":true,""1.5"":false,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q10"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":false,""2"":true,""video not playing"":false},""q2"":{""1"":false,""1.16"":true,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q3"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":true,""2"":false,""video not playing"":false},""q4"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":true,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q5"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":true,""2"":false,""video not playing"":false},""q6"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":true,""1.84"":false,""2"":false,""video not playing"":false},""q7"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":true,""2"":false,""video not playing"":false},""q8"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":true,""1.84"":false,""2"":false,""video not playing"":false},""q9"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":false,""2"":true,""video not playing"":false}}]",1.32,1.16,1.84,1.5,1.84,1.68,1.84,1.68,2,2
16,7,3KLL7H3EGD8D6Z2C528TU7DLW1FVH7,https://www.mturk.com/mturk/preview?groupId=3BHRGUFAI84QNQIBJ8V3S9POZJDSCY,https://requester.mturk.com/mturk/manageHITs,Reviewable,50,AB2DM214773C6,3AAJC4I4FH0TT906K25JFA2K2WDZJG,2021-07-22 12:19:00-07:00,2021-07-22 12:28:34-07:00,"[{""q1"":{""1"":true,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q10"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":false,""2"":true,""video not playing"":false},""q2"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":true,""2"":false,""video not playing"":false},""q3"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":true,""2"":false,""video not playing"":false},""q4"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":true,""1.84"":false,""2"":false,""video not playing"":false},""q5"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":true,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q6"":{""1"":false,""1.16"":true,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q7"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":false,""2"":true,""video not playing"":false},""q8"":{""1"":false,""1.16"":true,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q9"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":false,""2"":true,""video not playing"":false}}]",1,1.84,1.84,1.68,1.5,1.16,2,1.16,2,2
17,7,3KLL7H3EGD8D6Z2C528TU7DLW1FVH7,https://www.mturk.com/mturk/preview?groupId=3BHRGUFAI84QNQIBJ8V3S9POZJDSCY,https://requester.mturk.com/mturk/manageHITs,Reviewable,50,A3ICQKWP2F4YR4,3OLQQLKKNTXVIE9AOFR6U012EQ4JEU,2021-07-22 12:16:25-07:00,2021-07-22 12:32:03-07:00,"[{""q1"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":true,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q10"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":true,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q2"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":true,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q3"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":true,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q4"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":false,""2"":true,""video not playing"":false},""q5"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":true,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q6"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":true,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q7"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":false,""2"":true,""video not playing"":false},""q8"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":true,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q9"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":false,""2"":true,""video not playing"":false}}]",1.5,1.5,1.5,2,1.5,1.5,2,1.5,2,1.5
18,7,3KLL7H3EGD8D6Z2C528TU7DLW1FVH7,https://www.mturk.com/mturk/preview?groupId=3BHRGUFAI84QNQIBJ8V3S9POZJDSCY,https://requester.mturk.com/mturk/manageHITs,Reviewable,50,A2NXMRPHG86N2T,33FOTY3KENT9QZ9S2ZF50C5DZXS1CG,2021-07-22 12:16:25-07:00,2021-07-22 12:32:33-07:00,"[{""q1"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":false,""2"":true,""video not playing"":false},""q10"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":false,""2"":true,""video not playing"":false},""q2"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":false,""2"":true,""video not playing"":false},""q3"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":true,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q4"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":false,""2"":true,""video not playing"":false},""q5"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":false,""2"":true,""video not playing"":false},""q6"":{""1"":true,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q7"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":false,""2"":true,""video not playing"":false},""q8"":{""1"":true,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q9"":{""1"":true,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false}}]",2,2,1.5,2,2,1,2,1,1,2
19,7,3KLL7H3EGD8D6Z2C528TU7DLW1FVH7,https://www.mturk.com/mturk/preview?groupId=3BHRGUFAI84QNQIBJ8V3S9POZJDSCY,https://requester.mturk.com/mturk/manageHITs,Reviewable,50,A3JLI3TU2PVNNG,3YWRV122CT7NNTADNB9K9SERK34U82,2021-07-22 12:30:07-07:00,2021-07-22 12:32:39-07:00,"[{""q1"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":false,""2"":true,""video not playing"":false},""q10"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":false,""2"":true,""video not playing"":false},""q2"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":false,""2"":true,""video not playing"":false},""q3"":{""1"":true,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q4"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":false,""2"":true,""video not playing"":false},""q5"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":false,""2"":true,""video not playing"":false},""q6"":{""1"":true,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q7"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":false,""2"":true,""video not playing"":false},""q8"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":false,""2"":true,""video not playing"":false},""q9"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":false,""2"":true,""video not playing"":false}}]",2,2,1,2,2,1,2,2,2,2
20,7,3KLL7H3EGD8D6Z2C528TU7DLW1FVH7,https://www.mturk.com/mturk/preview?groupId=3BHRGUFAI84QNQIBJ8V3S9POZJDSCY,https://requester.mturk.com/mturk/manageHITs,Reviewable,50,AM65LGXJBTJ0I,3S06PH7KSSCJVRF62VAGKINVKX41DG,2021-07-22 12:16:25-07:00,2021-07-22 12:32:54-07:00,"[{""q1"":{""1"":false,""1.16"":false,""1.32"":true,""1.5"":false,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q10"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":true,""1.84"":false,""2"":false,""video not playing"":false},""q2"":{""1"":false,""1.16"":false,""1.32"":true,""1.5"":false,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q3"":{""1"":false,""1.16"":false,""1.32"":true,""1.5"":false,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q4"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":true,""1.84"":false,""2"":false,""video not playing"":false},""q5"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":true,""2"":false,""video not playing"":false},""q6"":{""1"":false,""1.16"":false,""1.32"":true,""1.5"":false,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q7"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":false,""2"":true,""video not playing"":false},""q8"":{""1"":false,""1.16"":false,""1.32"":true,""1.5"":false,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q9"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":true,""2"":false,""video not playing"":false}}]",1.32,1.32,1.32,1.68,1.84,1.32,2,1.32,1.84,1.68
21,7,3KLL7H3EGD8D6Z2C528TU7DLW1FVH7,https://www.mturk.com/mturk/preview?groupId=3BHRGUFAI84QNQIBJ8V3S9POZJDSCY,https://requester.mturk.com/mturk/manageHITs,Reviewable,50,A1PTH9KTRO06EG,3RANCT1ZVGP6PR8KQNTU0U4SS9PUB1,2021-07-22 12:16:25-07:00,2021-07-22 12:34:35-07:00,"[{""q1"":{""1"":false,""1.16"":true,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q10"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":true,""2"":false,""video not playing"":false},""q2"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":true,""2"":false,""video not playing"":false},""q3"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":true,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q4"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":true,""2"":false,""video not playing"":false},""q5"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":true,""2"":false,""video not playing"":false},""q6"":{""1"":false,""1.16"":true,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q7"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":true,""2"":false,""video not playing"":false},""q8"":{""1"":false,""1.16"":true,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q9"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":true,""1.84"":false,""2"":false,""video not playing"":false}}]",1.16,1.84,1.5,1.84,1.84,1.16,1.84,1.16,1.68,1.84
22,7,3KLL7H3EGD8D6Z2C528TU7DLW1FVH7,https://www.mturk.com/mturk/preview?groupId=3BHRGUFAI84QNQIBJ8V3S9POZJDSCY,https://requester.mturk.com/mturk/manageHITs,Reviewable,50,A2IJ3DHPY8RP0A,3MTMREQS4WQEYLSXF98ZN75JV7FWA7,2021-07-22 12:16:26-07:00,2021-07-22 12:34:42-07:00,"[{""q1"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":true,""2"":false,""video not playing"":false},""q10"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":true,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q2"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":true,""1.84"":false,""2"":false,""video not playing"":false},""q3"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":true,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q4"":{""1"":false,""1.16"":false,""1.32"":true,""1.5"":false,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q5"":{""1"":false,""1.16"":false,""1.32"":true,""1.5"":false,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q6"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":true,""2"":false,""video not playing"":false},""q7"":{""1"":false,""1.16"":false,""1.32"":true,""1.5"":false,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q8"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":true,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q9"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":true,""2"":false,""video not playing"":false}}]",1.84,1.68,1.5,1.32,1.32,1.84,1.32,1.5,1.84,1.5
23,7,3KLL7H3EGD8D6Z2C528TU7DLW1FVH7,https://www.mturk.com/mturk/preview?groupId=3BHRGUFAI84QNQIBJ8V3S9POZJDSCY,https://requester.mturk.com/mturk/manageHITs,Reviewable,50,A1MJVTR0PCKBWW,3P529IW9KZTTJIX6MBNPSXZUUGOLFG,2021-07-22 12:29:47-07:00,2021-07-22 12:34:47-07:00,"[{""q1"":{""1"":true,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q10"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":true,""1.84"":false,""2"":false,""video not playing"":false},""q2"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":true,""2"":false,""video not playing"":false},""q3"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":true,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q4"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":true,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q5"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":true,""2"":false,""video not playing"":false},""q6"":{""1"":false,""1.16"":true,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q7"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":false,""2"":true,""video not playing"":false},""q8"":{""1"":false,""1.16"":false,""1.32"":true,""1.5"":false,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q9"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":false,""2"":true,""video not playing"":false}}]",1,1.84,1.5,1.5,1.84,1.16,2,1.32,2,1.68
24,7,3KLL7H3EGD8D6Z2C528TU7DLW1FVH7,https://www.mturk.com/mturk/preview?groupId=3BHRGUFAI84QNQIBJ8V3S9POZJDSCY,https://requester.mturk.com/mturk/manageHITs,Reviewable,50,A3GGA7I8AFZ8KZ,3WMOAN2SRC583FMHY388NB65N5CNV8,2021-07-22 12:25:10-07:00,2021-07-22 12:34:59-07:00,"[{""q1"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":true},""q10"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":true,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q2"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":true,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q3"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":true,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q4"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":true,""1.84"":false,""2"":false,""video not playing"":false},""q5"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":true,""1.84"":false,""2"":false,""video not playing"":false},""q6"":{""1"":false,""1.16"":true,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q7"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":false,""2"":true,""video not playing"":false},""q8"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":true,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q9"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":true,""1.84"":false,""2"":false,""video not playing"":false}}]",video not playing,1.5,1.5,1.68,1.68,1.16,2,1.5,1.68,1.5
