cow_L,cow_R,question_num,HIT,Worker_id,response,id
4035,5118,7,45,AM0JKZVOEOTMA,-3,45-7
4035,5118,7,45,A3L3ZFL1NYFTCF,-3,45-7
4035,5118,7,45,A1IU5OP7BBZHZ7,-2,45-7
4035,5118,7,45,A2J237J8KM3OCS,-3,45-7
6046,7153,8,45,A14PFRHG0A2YY9,0,45-8
6046,7153,8,45,A3L3ZFL1NYFTCF,1,45-8
6046,7153,8,45,A3UUH3632AI3ZX,1,45-8
6046,7153,8,45,AISFU4P55HYEH,0,45-8
6046,7153,8,45,A1IOMFFEKCWOIT,2,45-8
6046,7153,8,45,AM0JKZVOEOTMA,0,45-8
6046,7153,8,45,AAWX7QFQUNM6D,0,45-8
6046,7153,8,45,A1XO6ONCCTBMKW,-2,45-8
6046,7153,8,45,A3GXSHLBND9E92,0,45-8
6046,7153,8,45,A2YHSU2IJZ9J14,1,45-8
6046,7153,8,45,A28A3HF3LSEIDT,2,45-8
6046,7153,8,45,A2J237J8KM3OCS,1,45-8
6046,7153,8,45,A1IU5OP7BBZHZ7,0,45-8
6046,7153,8,45,A13XXMDHOULEZ7,0,45-8
6025,4008,9,45,A1XO6ONCCTBMKW,2,45-9
6025,4008,9,45,AISFU4P55HYEH,2,45-9
6025,4008,9,45,A13XXMDHOULEZ7,1,45-9
6025,4008,9,45,AAWX7QFQUNM6D,1,45-9
6025,4008,9,45,A28A3HF3LSEIDT,3,45-9
6025,4008,9,45,A3GXSHLBND9E92,1,45-9
6025,4008,9,45,A2YHSU2IJZ9J14,3,45-9
6025,4008,9,45,A3L3ZFL1NYFTCF,1,45-9
6025,4008,9,45,AZNIEFUIVB2H0,3,45-9
6025,4008,9,45,AM0JKZVOEOTMA,2,45-9
6025,4008,9,45,A2J237J8KM3OCS,1,45-9
6025,4008,9,45,A1IU5OP7BBZHZ7,0,45-9
6025,4008,9,45,A2R0YYUAWNT7UD,1,45-9
6025,4008,9,45,A2FCGEU5RTEWG8,1,45-9
7045,4008,1,46,A13XXMDHOULEZ7,1,46-1
7045,4008,1,46,A1IU5OP7BBZHZ7,1,46-1
7045,4008,1,46,A353KETOEN0W8T,2,46-1
7045,4008,1,46,AISFU4P55HYEH,-1,46-1
7045,4008,1,46,A1XO6ONCCTBMKW,2,46-1
7045,4008,1,46,AM0JKZVOEOTMA,2,46-1
7045,4008,1,46,A3UUH3632AI3ZX,1,46-1
7045,4008,1,46,A2J237J8KM3OCS,3,46-1
7045,4008,1,46,A3L3ZFL1NYFTCF,2,46-1
7045,4008,1,46,AZNIEFUIVB2H0,2,46-1
7045,4008,1,46,A14PFRHG0A2YY9,1,46-1
7045,4008,1,46,A2FCGEU5RTEWG8,0,46-1
7045,4008,1,46,AAWX7QFQUNM6D,3,46-1
7045,4008,1,46,A28A3HF3LSEIDT,2,46-1
6062,4035,10,46,AAWX7QFQUNM6D,3,46-10
6062,4035,10,46,A13XXMDHOULEZ7,3,46-10
6062,4035,10,46,A2YHSU2IJZ9J14,3,46-10
6062,4035,10,46,A2J237J8KM3OCS,3,46-10
6062,4035,10,46,ASEMC3G1PJ6SB,1,46-10
6062,4035,10,46,A3L3ZFL1NYFTCF,3,46-10
6062,4035,10,46,A2FCGEU5RTEWG8,-1,46-10
6062,4035,10,46,A28A3HF3LSEIDT,3,46-10
6062,4035,10,46,AM0JKZVOEOTMA,3,46-10
6062,4035,10,46,A1XO6ONCCTBMKW,3,46-10
6062,4035,10,46,A14PFRHG0A2YY9,1,46-10
6062,4035,10,46,A2R0YYUAWNT7UD,2,46-10
6062,4035,10,46,A353KETOEN0W8T,3,46-10
6062,4035,10,46,A1IOMFFEKCWOIT,3,46-10
6094,7060,2,46,A3UUH3632AI3ZX,0,46-2
6094,7060,2,46,A2J237J8KM3OCS,2,46-2
6094,7060,2,46,A1IU5OP7BBZHZ7,0,46-2
6094,7060,2,46,A2FCGEU5RTEWG8,-2,46-2
6094,7060,2,46,A3L3ZFL1NYFTCF,1,46-2
6094,7060,2,46,AM0JKZVOEOTMA,2,46-2
6094,7060,2,46,A2R0YYUAWNT7UD,1,46-2
6094,7060,2,46,A1IOMFFEKCWOIT,2,46-2
6094,7060,2,46,A353KETOEN0W8T,1,46-2
6094,7060,2,46,A13XXMDHOULEZ7,1,46-2
6094,7060,2,46,AISFU4P55HYEH,-1,46-2
6094,7060,2,46,AZNIEFUIVB2H0,2,46-2
6094,7060,2,46,A1XO6ONCCTBMKW,-2,46-2
6094,7060,2,46,A28A3HF3LSEIDT,2,46-2
7114,7109,3,46,ASEMC3G1PJ6SB,0,46-3
7114,7109,3,46,A2R0YYUAWNT7UD,0,46-3
7114,7109,3,46,A353KETOEN0W8T,-1,46-3
7114,7109,3,46,A1IOMFFEKCWOIT,3,46-3
7114,7109,3,46,A2YHSU2IJZ9J14,-1,46-3
7114,7109,3,46,A28A3HF3LSEIDT,2,46-3
7114,7109,3,46,AZNIEFUIVB2H0,2,46-3
7114,7109,3,46,A2J237J8KM3OCS,-1,46-3
7114,7109,3,46,A3L3ZFL1NYFTCF,-1,46-3
7114,7109,3,46,A1XO6ONCCTBMKW,-2,46-3
7114,7109,3,46,A3UUH3632AI3ZX,1,46-3
7114,7109,3,46,A1IU5OP7BBZHZ7,0,46-3
7114,7109,3,46,AISFU4P55HYEH,-1,46-3
7114,7109,3,46,A13XXMDHOULEZ7,0,46-3
6095,5064,4,46,A13XXMDHOULEZ7,1,46-4
6095,5064,4,46,A28A3HF3LSEIDT,-2,46-4
6095,5064,4,46,A1XO6ONCCTBMKW,-2,46-4
6095,5064,4,46,AZNIEFUIVB2H0,3,46-4
6095,5064,4,46,A2FCGEU5RTEWG8,1,46-4
6095,5064,4,46,A1IU5OP7BBZHZ7,-1,46-4
6095,5064,4,46,A2YHSU2IJZ9J14,1,46-4
6095,5064,4,46,AAWX7QFQUNM6D,1,46-4
6095,5064,4,46,A3GXSHLBND9E92,2,46-4
6095,5064,4,46,A3UUH3632AI3ZX,0,46-4
6095,5064,4,46,A2J237J8KM3OCS,-1,46-4
6095,5064,4,46,A1IOMFFEKCWOIT,3,46-4
6095,5064,4,46,ASEMC3G1PJ6SB,-1,46-4
6095,5064,4,46,AISFU4P55HYEH,0,46-4
6053,7153,5,46,A2YHSU2IJZ9J14,1,46-5
6053,7153,5,46,A3GXSHLBND9E92,0,46-5
6053,7153,5,46,A13XXMDHOULEZ7,0,46-5
6053,7153,5,46,A353KETOEN0W8T,-1,46-5
6053,7153,5,46,AM0JKZVOEOTMA,0,46-5
6053,7153,5,46,A14PFRHG0A2YY9,0,46-5
6053,7153,5,46,A3L3ZFL1NYFTCF,2,46-5
6053,7153,5,46,AAWX7QFQUNM6D,0,46-5
6053,7153,5,46,A3UUH3632AI3ZX,0,46-5
6053,7153,5,46,AISFU4P55HYEH,1,46-5
6053,7153,5,46,A1IOMFFEKCWOIT,-3,46-5
6053,7153,5,46,A2FCGEU5RTEWG8,-1,46-5
6053,7153,5,46,A2J237J8KM3OCS,-2,46-5
6053,7153,5,46,A1IU5OP7BBZHZ7,0,46-5
7136,7163,6,46,AM0JKZVOEOTMA,2,46-6
7136,7163,6,46,A2YHSU2IJZ9J14,3,46-6
7136,7163,6,46,ASEMC3G1PJ6SB,0,46-6
7136,7163,6,46,AAWX7QFQUNM6D,1,46-6
7136,7163,6,46,A2FCGEU5RTEWG8,0,46-6
7136,7163,6,46,A28A3HF3LSEIDT,0,46-6
7136,7163,6,46,A1IU5OP7BBZHZ7,-1,46-6
7136,7163,6,46,A2R0YYUAWNT7UD,1,46-6
7136,7163,6,46,A3GXSHLBND9E92,0,46-6
7136,7163,6,46,A3UUH3632AI3ZX,0,46-6
7136,7163,6,46,AISFU4P55HYEH,-1,46-6
7136,7163,6,46,A1XO6ONCCTBMKW,2,46-6
7136,7163,6,46,AZNIEFUIVB2H0,-2,46-6
7136,7163,6,46,A353KETOEN0W8T,2,46-6
7116,7163,9,46,ASEMC3G1PJ6SB,-2,46-9
7116,7163,9,46,A13XXMDHOULEZ7,-1,46-9
7116,7163,9,46,A1IU5OP7BBZHZ7,-2,46-9
7116,7163,9,46,A3UUH3632AI3ZX,-2,46-9
7116,7163,9,46,A3GXSHLBND9E92,-2,46-9
7116,7163,9,46,A2YHSU2IJZ9J14,2,46-9
7116,7163,9,46,A2R0YYUAWNT7UD,-2,46-9
7116,7163,9,46,AISFU4P55HYEH,-1,46-9
7116,7163,9,46,A14PFRHG0A2YY9,0,46-9
7116,7163,9,46,A1XO6ONCCTBMKW,2,46-9
7116,7163,9,46,AM0JKZVOEOTMA,-3,46-9
7116,7163,9,46,A2J237J8KM3OCS,-3,46-9
7116,7163,9,46,A3L3ZFL1NYFTCF,2,46-9
7116,7163,9,46,A28A3HF3LSEIDT,-2,46-9
7128,8083,1,47,A3L3ZFL1NYFTCF,-1,47-1
7128,8083,1,47,A2FCGEU5RTEWG8,2,47-1
7128,8083,1,47,AM0JKZVOEOTMA,2,47-1
7128,8083,1,47,A28A3HF3LSEIDT,2,47-1
7128,8083,1,47,ASEMC3G1PJ6SB,3,47-1
7128,8083,1,47,A2YHSU2IJZ9J14,1,47-1
7128,8083,1,47,A1IU5OP7BBZHZ7,0,47-1
7128,8083,1,47,A3GXSHLBND9E92,1,47-1
7128,8083,1,47,A2J237J8KM3OCS,2,47-1
7128,8083,1,47,AAWX7QFQUNM6D,2,47-1
7128,8083,1,47,A1IOMFFEKCWOIT,3,47-1
7128,8083,1,47,A14PFRHG0A2YY9,0,47-1
7128,8083,1,47,A1XO6ONCCTBMKW,-2,47-1
7128,8083,1,47,A2R0YYUAWNT7UD,1,47-1
6096,6092,10,47,A353KETOEN0W8T,-2,47-10
6096,6092,10,47,A1XO6ONCCTBMKW,-2,47-10
6096,6092,10,47,A2J237J8KM3OCS,-2,47-10
6096,6092,10,47,A3L3ZFL1NYFTCF,-1,47-10
6096,6092,10,47,A28A3HF3LSEIDT,0,47-10
6096,6092,10,47,A1IU5OP7BBZHZ7,0,47-10
6096,6092,10,47,AM0JKZVOEOTMA,0,47-10
6096,6092,10,47,A3GXSHLBND9E92,0,47-10
6096,6092,10,47,A14PFRHG0A2YY9,0,47-10
6096,6092,10,47,A2FCGEU5RTEWG8,-1,47-10
6096,6092,10,47,A1IOMFFEKCWOIT,3,47-10
6096,6092,10,47,A2YHSU2IJZ9J14,1,47-10
6096,6092,10,47,A3UUH3632AI3ZX,1,47-10
6096,6092,10,47,AISFU4P55HYEH,1,47-10
6046,6095,2,47,A14PFRHG0A2YY9,0,47-2
6046,6095,2,47,A1XO6ONCCTBMKW,2,47-2
6046,6095,2,47,AZNIEFUIVB2H0,1,47-2
6046,6095,2,47,AAWX7QFQUNM6D,1,47-2
6046,6095,2,47,A3L3ZFL1NYFTCF,1,47-2
6046,6095,2,47,AM0JKZVOEOTMA,1,47-2
6046,6095,2,47,A1IOMFFEKCWOIT,3,47-2
6046,6095,2,47,A3GXSHLBND9E92,1,47-2
6046,6095,2,47,A353KETOEN0W8T,2,47-2
6046,6095,2,47,A2J237J8KM3OCS,3,47-2
6046,6095,2,47,A2R0YYUAWNT7UD,1,47-2
6046,6095,2,47,A2FCGEU5RTEWG8,1,47-2
6046,6095,2,47,A28A3HF3LSEIDT,1,47-2
6046,6095,2,47,ASEMC3G1PJ6SB,2,47-2
6094,7163,3,47,AISFU4P55HYEH,1,47-3
6094,7163,3,47,A353KETOEN0W8T,3,47-3
6094,7163,3,47,A3GXSHLBND9E92,1,47-3
6094,7163,3,47,A2YHSU2IJZ9J14,3,47-3
6094,7163,3,47,A3UUH3632AI3ZX,1,47-3
6094,7163,3,47,AZNIEFUIVB2H0,2,47-3
6094,7163,3,47,AAWX7QFQUNM6D,2,47-3
6094,7163,3,47,A1IOMFFEKCWOIT,0,47-3
6094,7163,3,47,A1XO6ONCCTBMKW,3,47-3
6094,7163,3,47,A14PFRHG0A2YY9,1,47-3
6094,7163,3,47,A28A3HF3LSEIDT,2,47-3
6094,7163,3,47,ASEMC3G1PJ6SB,1,47-3
6094,7163,3,47,A2R0YYUAWNT7UD,3,47-3
6094,7163,3,47,A3L3ZFL1NYFTCF,2,47-3
6029,6094,4,47,A1XO6ONCCTBMKW,2,47-4
6029,6094,4,47,AAWX7QFQUNM6D,0,47-4
6029,6094,4,47,AISFU4P55HYEH,0,47-4
6029,6094,4,47,AM0JKZVOEOTMA,-1,47-4
6029,6094,4,47,A2J237J8KM3OCS,1,47-4
6029,6094,4,47,ASEMC3G1PJ6SB,-1,47-4
6029,6094,4,47,A3UUH3632AI3ZX,-1,47-4
6029,6094,4,47,A2FCGEU5RTEWG8,1,47-4
6029,6094,4,47,A353KETOEN0W8T,-2,47-4
6029,6094,4,47,A14PFRHG0A2YY9,0,47-4
6029,6094,4,47,A1IOMFFEKCWOIT,2,47-4
6029,6094,4,47,A3L3ZFL1NYFTCF,-1,47-4
6029,6094,4,47,A2YHSU2IJZ9J14,-1,47-4
6029,6094,4,47,A28A3HF3LSEIDT,-2,47-4
6086,6088,5,47,AISFU4P55HYEH,-1,47-5
6086,6088,5,47,A2YHSU2IJZ9J14,1,47-5
6086,6088,5,47,A2R0YYUAWNT7UD,-1,47-5
6086,6088,5,47,A28A3HF3LSEIDT,2,47-5
6086,6088,5,47,A3GXSHLBND9E92,-1,47-5
6086,6088,5,47,AZNIEFUIVB2H0,3,47-5
6086,6088,5,47,A1IU5OP7BBZHZ7,-3,47-5
6086,6088,5,47,A2J237J8KM3OCS,3,47-5
6086,6088,5,47,AM0JKZVOEOTMA,2,47-5
6086,6088,5,47,A2FCGEU5RTEWG8,-1,47-5
6086,6088,5,47,A14PFRHG0A2YY9,1,47-5
6086,6088,5,47,ASEMC3G1PJ6SB,-1,47-5
6086,6088,5,47,A3L3ZFL1NYFTCF,-2,47-5
6086,6088,5,47,A353KETOEN0W8T,3,47-5
6046,6092,6,47,A3GXSHLBND9E92,1,47-6
6046,6092,6,47,A2YHSU2IJZ9J14,1,47-6
6046,6092,6,47,A14PFRHG0A2YY9,0,47-6
6046,6092,6,47,A3L3ZFL1NYFTCF,-1,47-6
6046,6092,6,47,AM0JKZVOEOTMA,0,47-6
6046,6092,6,47,A2R0YYUAWNT7UD,1,47-6
6046,6092,6,47,A1IOMFFEKCWOIT,2,47-6
6046,6092,6,47,A3UUH3632AI3ZX,1,47-6
6046,6092,6,47,AISFU4P55HYEH,-1,47-6
6046,6092,6,47,AAWX7QFQUNM6D,1,47-6
6046,6092,6,47,A13XXMDHOULEZ7,1,47-6
6046,6092,6,47,A1IU5OP7BBZHZ7,0,47-6
6046,6092,6,47,A28A3HF3LSEIDT,1,47-6
6046,6092,6,47,AZNIEFUIVB2H0,-1,47-6
6046,7116,9,47,A1XO6ONCCTBMKW,2,47-9
6046,7116,9,47,A1IU5OP7BBZHZ7,1,47-9
6046,7116,9,47,AZNIEFUIVB2H0,3,47-9
6046,7116,9,47,A13XXMDHOULEZ7,2,47-9
6046,7116,9,47,AISFU4P55HYEH,2,47-9
6046,7116,9,47,ASEMC3G1PJ6SB,2,47-9
6046,7116,9,47,A28A3HF3LSEIDT,2,47-9
6046,7116,9,47,A2R0YYUAWNT7UD,1,47-9
6046,7116,9,47,A2FCGEU5RTEWG8,2,47-9
6046,7116,9,47,AM0JKZVOEOTMA,3,47-9
6046,7116,9,47,AAWX7QFQUNM6D,3,47-9
6046,7116,9,47,A2YHSU2IJZ9J14,3,47-9
6046,7116,9,47,A3L3ZFL1NYFTCF,2,47-9
6046,7116,9,47,A1IOMFFEKCWOIT,2,47-9
6068,6095,1,48,AZNIEFUIVB2H0,-1,48-1
6068,6095,1,48,A3UUH3632AI3ZX,2,48-1
6068,6095,1,48,A1IOMFFEKCWOIT,-2,48-1
6068,6095,1,48,ASEMC3G1PJ6SB,1,48-1
6068,6095,1,48,A2J237J8KM3OCS,-1,48-1
6068,6095,1,48,AAWX7QFQUNM6D,0,48-1
6068,6095,1,48,AISFU4P55HYEH,1,48-1
6068,6095,1,48,A13XXMDHOULEZ7,1,48-1
6068,6095,1,48,A2FCGEU5RTEWG8,-2,48-1
6068,6095,1,48,A14PFRHG0A2YY9,0,48-1
6068,6095,1,48,A1IU5OP7BBZHZ7,0,48-1
6068,6095,1,48,A2YHSU2IJZ9J14,1,48-1
6068,6095,1,48,A2R0YYUAWNT7UD,1,48-1
6068,6095,1,48,AM0JKZVOEOTMA,-2,48-1
7045,7064,10,48,A2J237J8KM3OCS,-1,48-10
7045,7064,10,48,A28A3HF3LSEIDT,3,48-10
7045,7064,10,48,A2R0YYUAWNT7UD,1,48-10
7045,7064,10,48,A2YHSU2IJZ9J14,2,48-10
7045,7064,10,48,A14PFRHG0A2YY9,0,48-10
7045,7064,10,48,A3GXSHLBND9E92,1,48-10
7045,7064,10,48,AZNIEFUIVB2H0,2,48-10
7045,7064,10,48,A13XXMDHOULEZ7,2,48-10
7045,7064,10,48,A1IU5OP7BBZHZ7,0,48-10
7045,7064,10,48,A3UUH3632AI3ZX,3,48-10
7045,7064,10,48,A3L3ZFL1NYFTCF,1,48-10
7045,7064,10,48,A353KETOEN0W8T,-1,48-10
7045,7064,10,48,AISFU4P55HYEH,1,48-10
7045,7064,10,48,A2FCGEU5RTEWG8,2,48-10
6096,7136,2,48,AM0JKZVOEOTMA,0,48-2
6096,7136,2,48,AZNIEFUIVB2H0,-2,48-2
6096,7136,2,48,A3L3ZFL1NYFTCF,1,48-2
6096,7136,2,48,A13XXMDHOULEZ7,-1,48-2
6096,7136,2,48,A2FCGEU5RTEWG8,1,48-2
6096,7136,2,48,A2YHSU2IJZ9J14,1,48-2
6096,7136,2,48,A3UUH3632AI3ZX,1,48-2
6096,7136,2,48,A1XO6ONCCTBMKW,-2,48-2
6096,7136,2,48,AAWX7QFQUNM6D,-1,48-2
6096,7136,2,48,AISFU4P55HYEH,1,48-2
6096,7136,2,48,A2R0YYUAWNT7UD,0,48-2
6096,7136,2,48,A353KETOEN0W8T,-1,48-2
6096,7136,2,48,A3GXSHLBND9E92,0,48-2
6096,7136,2,48,A28A3HF3LSEIDT,1,48-2
4035,7114,3,48,A3GXSHLBND9E92,-2,48-3
4035,7114,3,48,A1IU5OP7BBZHZ7,-3,48-3
4035,7114,3,48,A1XO6ONCCTBMKW,-3,48-3
4035,7114,3,48,AZNIEFUIVB2H0,-2,48-3
4035,7114,3,48,A13XXMDHOULEZ7,-3,48-3
4035,7114,3,48,A2R0YYUAWNT7UD,-2,48-3
4035,7114,3,48,AISFU4P55HYEH,1,48-3
4035,7114,3,48,A3L3ZFL1NYFTCF,-3,48-3
4035,7114,3,48,ASEMC3G1PJ6SB,-1,48-3
4035,7114,3,48,A2YHSU2IJZ9J14,-3,48-3
4035,7114,3,48,A1IOMFFEKCWOIT,-2,48-3
4035,7114,3,48,A28A3HF3LSEIDT,-1,48-3
4035,7114,3,48,AAWX7QFQUNM6D,-3,48-3
4035,7114,3,48,AM0JKZVOEOTMA,-3,48-3
6096,7128,4,48,A13XXMDHOULEZ7,0,48-4
6096,7128,4,48,A1IU5OP7BBZHZ7,0,48-4
6096,7128,4,48,A3L3ZFL1NYFTCF,-1,48-4
6096,7128,4,48,A2FCGEU5RTEWG8,0,48-4
6096,7128,4,48,A28A3HF3LSEIDT,2,48-4
6096,7128,4,48,A353KETOEN0W8T,-1,48-4
6096,7128,4,48,A2J237J8KM3OCS,-2,48-4
6096,7128,4,48,A1IOMFFEKCWOIT,2,48-4
6096,7128,4,48,A2YHSU2IJZ9J14,1,48-4
6096,7128,4,48,A3GXSHLBND9E92,0,48-4
6096,7128,4,48,AISFU4P55HYEH,-1,48-4
6096,7128,4,48,A3UUH3632AI3ZX,0,48-4
6096,7128,4,48,A2R0YYUAWNT7UD,0,48-4
6096,7128,4,48,AZNIEFUIVB2H0,3,48-4
6094,7109,5,48,A3L3ZFL1NYFTCF,2,48-5
6094,7109,5,48,A1IU5OP7BBZHZ7,0,48-5
6094,7109,5,48,A28A3HF3LSEIDT,0,48-5
6094,7109,5,48,A13XXMDHOULEZ7,1,48-5
6094,7109,5,48,A3UUH3632AI3ZX,1,48-5
6094,7109,5,48,A1XO6ONCCTBMKW,-2,48-5
6094,7109,5,48,AZNIEFUIVB2H0,1,48-5
6094,7109,5,48,A2FCGEU5RTEWG8,-2,48-5
6094,7109,5,48,ASEMC3G1PJ6SB,1,48-5
6094,7109,5,48,AM0JKZVOEOTMA,1,48-5
6094,7109,5,48,A2J237J8KM3OCS,2,48-5
6094,7109,5,48,AAWX7QFQUNM6D,1,48-5
6094,7109,5,48,A3GXSHLBND9E92,1,48-5
6094,7109,5,48,A353KETOEN0W8T,1,48-5
6095,7136,6,48,AZNIEFUIVB2H0,1,48-6
6095,7136,6,48,AISFU4P55HYEH,1,48-6
6095,7136,6,48,AM0JKZVOEOTMA,0,48-6
6095,7136,6,48,A3L3ZFL1NYFTCF,-2,48-6
6095,7136,6,48,AAWX7QFQUNM6D,-1,48-6
6095,7136,6,48,A2R0YYUAWNT7UD,-1,48-6
6095,7136,6,48,A2FCGEU5RTEWG8,2,48-6
6095,7136,6,48,A1IU5OP7BBZHZ7,0,48-6
6095,7136,6,48,A13XXMDHOULEZ7,-1,48-6
6095,7136,6,48,A3GXSHLBND9E92,-1,48-6
6095,7136,6,48,A14PFRHG0A2YY9,0,48-6
6095,7136,6,48,A2J237J8KM3OCS,-2,48-6
6095,7136,6,48,A2YHSU2IJZ9J14,-1,48-6
6095,7136,6,48,A353KETOEN0W8T,-2,48-6
6095,6094,7,48,A2R0YYUAWNT7UD,-1,48-7
6095,6094,7,48,AM0JKZVOEOTMA,-2,48-7
6095,6094,7,48,A13XXMDHOULEZ7,0,48-7
6095,6094,7,48,A3UUH3632AI3ZX,-3,48-7
6095,6094,7,48,AZNIEFUIVB2H0,-1,48-7
6095,6094,7,48,A2YHSU2IJZ9J14,-2,48-7
6095,6094,7,48,AISFU4P55HYEH,-1,48-7
6095,6094,7,48,AAWX7QFQUNM6D,-1,48-7
6095,6094,7,48,A1IU5OP7BBZHZ7,0,48-7
6095,6094,7,48,A1IOMFFEKCWOIT,-2,48-7
6095,6094,7,48,A3GXSHLBND9E92,-2,48-7
6095,6094,7,48,A28A3HF3LSEIDT,-1,48-7
6095,6094,7,48,A2J237J8KM3OCS,-3,48-7
6095,6094,7,48,A353KETOEN0W8T,-2,48-7
7136,6053,10,49,A2J237J8KM3OCS,1,49-10
7136,6053,10,49,AISFU4P55HYEH,-1,49-10
7136,6053,10,49,A353KETOEN0W8T,-2,49-10
7136,6053,10,49,A3GXSHLBND9E92,0,49-10
7136,6053,10,49,A2YHSU2IJZ9J14,1,49-10
7136,6053,10,49,A13XXMDHOULEZ7,1,49-10
7136,6053,10,49,AAWX7QFQUNM6D,1,49-10
7136,6053,10,49,ASEMC3G1PJ6SB,0,49-10
7136,6053,10,49,A28A3HF3LSEIDT,1,49-10
7136,6053,10,49,AM0JKZVOEOTMA,-1,49-10
7136,6053,10,49,A1IU5OP7BBZHZ7,0,49-10
7136,6053,10,49,A2FCGEU5RTEWG8,-2,49-10
7136,6053,10,49,A1XO6ONCCTBMKW,2,49-10
7136,6053,10,49,A1IOMFFEKCWOIT,-2,49-10
6068,4026,2,49,AM0JKZVOEOTMA,1,49-2
6068,4026,2,49,ASEMC3G1PJ6SB,-2,49-2
6068,4026,2,49,A13XXMDHOULEZ7,-1,49-2
6068,4026,2,49,A2FCGEU5RTEWG8,-1,49-2
6068,4026,2,49,AISFU4P55HYEH,1,49-2
6068,4026,2,49,AAWX7QFQUNM6D,-1,49-2
6068,4026,2,49,A2J237J8KM3OCS,1,49-2
6068,4026,2,49,A1IU5OP7BBZHZ7,2,49-2
6068,4026,2,49,A1XO6ONCCTBMKW,3,49-2
6068,4026,2,49,A3UUH3632AI3ZX,-1,49-2
6068,4026,2,49,AZNIEFUIVB2H0,-2,49-2
6068,4026,2,49,A14PFRHG0A2YY9,0,49-2
6068,4026,2,49,A3GXSHLBND9E92,1,49-2
6068,4026,2,49,A2R0YYUAWNT7UD,-1,49-2
6029,7064,3,49,A2R0YYUAWNT7UD,1,49-3
6029,7064,3,49,A2J237J8KM3OCS,3,49-3
6029,7064,3,49,A3UUH3632AI3ZX,3,49-3
6029,7064,3,49,A3L3ZFL1NYFTCF,1,49-3
6029,7064,3,49,A1XO6ONCCTBMKW,2,49-3
6029,7064,3,49,ASEMC3G1PJ6SB,2,49-3
6029,7064,3,49,A3GXSHLBND9E92,2,49-3
6029,7064,3,49,A353KETOEN0W8T,1,49-3
6029,7064,3,49,AISFU4P55HYEH,-1,49-3
6029,7064,3,49,A2YHSU2IJZ9J14,1,49-3
6029,7064,3,49,A1IU5OP7BBZHZ7,0,49-3
6029,7064,3,49,A13XXMDHOULEZ7,2,49-3
6029,7064,3,49,AM0JKZVOEOTMA,0,49-3
6029,7064,3,49,A28A3HF3LSEIDT,2,49-3
7136,4008,4,49,A1IOMFFEKCWOIT,2,49-4
7136,4008,4,49,A1XO6ONCCTBMKW,2,49-4
7136,4008,4,49,A2YHSU2IJZ9J14,3,49-4
7136,4008,4,49,AAWX7QFQUNM6D,2,49-4
7136,4008,4,49,A2R0YYUAWNT7UD,0,49-4
7136,4008,4,49,A14PFRHG0A2YY9,1,49-4
7136,4008,4,49,ASEMC3G1PJ6SB,0,49-4
7136,4008,4,49,A3L3ZFL1NYFTCF,3,49-4
7136,4008,4,49,A2FCGEU5RTEWG8,-1,49-4
7136,4008,4,49,A28A3HF3LSEIDT,2,49-4
7136,4008,4,49,A13XXMDHOULEZ7,0,49-4
7136,4008,4,49,AM0JKZVOEOTMA,2,49-4
7136,4008,4,49,A3GXSHLBND9E92,2,49-4
7136,4008,4,49,A1IU5OP7BBZHZ7,2,49-4
7116,6025,5,49,A1XO6ONCCTBMKW,-2,49-5
7116,6025,5,49,A353KETOEN0W8T,1,49-5
7116,6025,5,49,A2YHSU2IJZ9J14,-3,49-5
7116,6025,5,49,AZNIEFUIVB2H0,-3,49-5
7116,6025,5,49,ASEMC3G1PJ6SB,-2,49-5
7116,6025,5,49,A2J237J8KM3OCS,-2,49-5
7116,6025,5,49,A3L3ZFL1NYFTCF,-3,49-5
7116,6025,5,49,A2R0YYUAWNT7UD,-2,49-5
7116,6025,5,49,A3UUH3632AI3ZX,-3,49-5
7116,6025,5,49,A1IU5OP7BBZHZ7,-1,49-5
7116,6025,5,49,AISFU4P55HYEH,-2,49-5
7116,6025,5,49,A28A3HF3LSEIDT,3,49-5
7116,6025,5,49,A3GXSHLBND9E92,-2,49-5
7116,6025,5,49,A1IOMFFEKCWOIT,-3,49-5
6025,7153,6,49,A353KETOEN0W8T,1,49-6
6025,7153,6,49,AZNIEFUIVB2H0,2,49-6
6025,7153,6,49,A3L3ZFL1NYFTCF,-2,49-6
6025,7153,6,49,A3GXSHLBND9E92,1,49-6
6025,7153,6,49,A2J237J8KM3OCS,1,49-6
6025,7153,6,49,A13XXMDHOULEZ7,0,49-6
6025,7153,6,49,A3UUH3632AI3ZX,1,49-6
6025,7153,6,49,A28A3HF3LSEIDT,2,49-6
6025,7153,6,49,AAWX7QFQUNM6D,0,49-6
6025,7153,6,49,A1IU5OP7BBZHZ7,0,49-6
6025,7153,6,49,AM0JKZVOEOTMA,0,49-6
6025,7153,6,49,AISFU4P55HYEH,1,49-6
6025,7153,6,49,A1IOMFFEKCWOIT,2,49-6
6025,7153,6,49,ASEMC3G1PJ6SB,1,49-6
5064,6092,8,49,A2YHSU2IJZ9J14,-1,49-8
5064,6092,8,49,A353KETOEN0W8T,-1,49-8
5064,6092,8,49,A1IOMFFEKCWOIT,-3,49-8
5064,6092,8,49,A3GXSHLBND9E92,-1,49-8
5064,6092,8,49,A1XO6ONCCTBMKW,-2,49-8
