cow_L,cow_R,question_num,HIT,Worker_id,response
5064,4026,6,41,A2YHSU2IJZ9J14,3
5064,4026,6,41,A13XXMDHOULEZ7,-2
5064,4026,6,41,A3GXSHLBND9E92,-1
5064,4026,6,41,A2R0YYUAWNT7UD,-2
5064,4026,6,41,AM0JKZVOEOTMA,3
5064,4026,6,41,ASEMC3G1PJ6SB,-1
5064,4026,6,41,A2FCGEU5RTEWG8,2
6096,6094,1,41,A1IU5OP7BBZHZ7,0
6096,6094,1,41,A14PFRHG0A2YY9,-1
6096,6094,1,41,AAWX7QFQUNM6D,-1
6096,6094,1,41,A3L3ZFL1NYFTCF,-1
6096,6094,1,41,AZNIEFUIVB2H0,-1
6096,6094,1,41,A353KETOEN0W8T,-2
6096,6094,1,41,A2YHSU2IJZ9J14,-1
6096,6094,1,41,A13XXMDHOULEZ7,0
6096,6094,1,41,A3GXSHLBND9E92,-1
6096,6094,1,41,A2R0YYUAWNT7UD,-1
6096,6094,1,41,AM0JKZVOEOTMA,2
6096,6094,1,41,ASEMC3G1PJ6SB,-1
6096,6094,1,41,A2FCGEU5RTEWG8,-1
7109,6062,8,41,A1IU5OP7BBZHZ7,0
7109,6062,8,41,A14PFRHG0A2YY9,0
7109,6062,8,41,AAWX7QFQUNM6D,0
7109,6062,8,41,A3L3ZFL1NYFTCF,1
7109,6062,8,41,AZNIEFUIVB2H0,1
7109,6062,8,41,A353KETOEN0W8T,1
7109,6062,8,41,A2YHSU2IJZ9J14,1
7109,6062,8,41,A13XXMDHOULEZ7,0
7109,6062,8,41,A3GXSHLBND9E92,0
7109,6062,8,41,A2R0YYUAWNT7UD,0
7109,6062,8,41,AM0JKZVOEOTMA,1
7109,6062,8,41,ASEMC3G1PJ6SB,1
7109,6062,8,41,A2FCGEU5RTEWG8,-1
7064,6062,1,42,A1IOMFFEKCWOIT,-3
7064,6062,1,42,A14PFRHG0A2YY9,0
7064,6062,1,42,AAWX7QFQUNM6D,-2
7064,6062,1,42,A2J237J8KM3OCS,-2
7064,6062,1,42,A3L3ZFL1NYFTCF,1
7064,6062,1,42,AZNIEFUIVB2H0,-2
7064,6062,1,42,A2YHSU2IJZ9J14,-1
7064,6062,1,42,A13XXMDHOULEZ7,-1
7064,6062,1,42,A3GXSHLBND9E92,-2
7064,6062,1,42,AM0JKZVOEOTMA,2
7064,6062,1,42,ASEMC3G1PJ6SB,-1
7064,6062,1,42,A2FCGEU5RTEWG8,-1
6025,8083,9,42,A1IOMFFEKCWOIT,3
6025,8083,9,42,A14PFRHG0A2YY9,0
6025,8083,9,42,AAWX7QFQUNM6D,1
6025,8083,9,42,A2J237J8KM3OCS,2
6025,8083,9,42,A3L3ZFL1NYFTCF,2
6025,8083,9,42,AZNIEFUIVB2H0,3
6025,8083,9,42,A2YHSU2IJZ9J14,2
6025,8083,9,42,A13XXMDHOULEZ7,1
6025,8083,9,42,A3GXSHLBND9E92,1
6025,8083,9,42,AM0JKZVOEOTMA,2
6025,8083,9,42,ASEMC3G1PJ6SB,2
6025,8083,9,42,A2FCGEU5RTEWG8,2
6094,7114,2,42,A1IOMFFEKCWOIT,-2
6094,7114,2,42,A14PFRHG0A2YY9,0
6094,7114,2,42,AAWX7QFQUNM6D,1
6094,7114,2,42,A2J237J8KM3OCS,-1
6094,7114,2,42,A3L3ZFL1NYFTCF,1
6094,7114,2,42,AZNIEFUIVB2H0,-1
6094,7114,2,42,A2YHSU2IJZ9J14,2
6094,7114,2,42,A13XXMDHOULEZ7,0
6094,7114,2,42,A3GXSHLBND9E92,0
6094,7114,2,42,AM0JKZVOEOTMA,0
6094,7114,2,42,ASEMC3G1PJ6SB,0
6094,7114,2,42,A2FCGEU5RTEWG8,-1
7045,6068,3,42,A14PFRHG0A2YY9,1
7045,6068,3,42,AAWX7QFQUNM6D,2
7045,6068,3,42,A2J237J8KM3OCS,2
7045,6068,3,42,A3L3ZFL1NYFTCF,2
7045,6068,3,42,AZNIEFUIVB2H0,2
7045,6068,3,42,A2YHSU2IJZ9J14,2
7045,6068,3,42,A13XXMDHOULEZ7,1
7045,6068,3,42,A3GXSHLBND9E92,1
7045,6068,3,42,AM0JKZVOEOTMA,2
7045,6068,3,42,ASEMC3G1PJ6SB,1
7045,6068,3,42,A2FCGEU5RTEWG8,2
6062,8083,6,42,A1IOMFFEKCWOIT,2
6062,8083,6,42,A14PFRHG0A2YY9,1
6062,8083,6,42,AAWX7QFQUNM6D,1
6062,8083,6,42,A2J237J8KM3OCS,1
6062,8083,6,42,A3L3ZFL1NYFTCF,-1
6062,8083,6,42,AZNIEFUIVB2H0,2
6062,8083,6,42,A2YHSU2IJZ9J14,2
6062,8083,6,42,A13XXMDHOULEZ7,1
6062,8083,6,42,A3GXSHLBND9E92,2
6062,8083,6,42,AM0JKZVOEOTMA,1
6062,8083,6,42,ASEMC3G1PJ6SB,2
6062,8083,6,42,A2FCGEU5RTEWG8,2
7064,5064,7,42,A1IOMFFEKCWOIT,3
7064,5064,7,42,AAWX7QFQUNM6D,0
7064,5064,7,42,A2J237J8KM3OCS,-2
7064,5064,7,42,A3L3ZFL1NYFTCF,1
7064,5064,7,42,AZNIEFUIVB2H0,2
7064,5064,7,42,A2YHSU2IJZ9J14,-1
7064,5064,7,42,A13XXMDHOULEZ7,0
7064,5064,7,42,A3GXSHLBND9E92,0
7064,5064,7,42,AM0JKZVOEOTMA,0
7064,5064,7,42,ASEMC3G1PJ6SB,-1
7064,5064,7,42,A2FCGEU5RTEWG8,0
5087,6095,8,42,A1IOMFFEKCWOIT,-2
5087,6095,8,42,A14PFRHG0A2YY9,-1
5087,6095,8,42,AAWX7QFQUNM6D,-2
5087,6095,8,42,A2J237J8KM3OCS,-2
5087,6095,8,42,A3L3ZFL1NYFTCF,-3
5087,6095,8,42,AZNIEFUIVB2H0,-3
5087,6095,8,42,A2YHSU2IJZ9J14,-3
5087,6095,8,42,A13XXMDHOULEZ7,-1
5087,6095,8,42,A3GXSHLBND9E92,-2
5087,6095,8,42,AM0JKZVOEOTMA,-3
5087,6095,8,42,ASEMC3G1PJ6SB,-1
5087,6095,8,42,A2FCGEU5RTEWG8,-3
6029,7116,5,42,A1IOMFFEKCWOIT,3
6029,7116,5,42,A14PFRHG0A2YY9,2
6029,7116,5,42,AAWX7QFQUNM6D,3
6029,7116,5,42,A2J237J8KM3OCS,3
6029,7116,5,42,A3L3ZFL1NYFTCF,1
6029,7116,5,42,AZNIEFUIVB2H0,3
6029,7116,5,42,A2YHSU2IJZ9J14,3
6029,7116,5,42,A13XXMDHOULEZ7,2
6029,7116,5,42,A3GXSHLBND9E92,3
6029,7116,5,42,AM0JKZVOEOTMA,3
6029,7116,5,42,ASEMC3G1PJ6SB,3
6029,7116,5,42,A2FCGEU5RTEWG8,3
6029,6092,4,43,A28A3HF3LSEIDT,2
6029,6092,4,43,A1IU5OP7BBZHZ7,0
6029,6092,4,43,A14PFRHG0A2YY9,0
6029,6092,4,43,A2J237J8KM3OCS,1
6029,6092,4,43,AAWX7QFQUNM6D,1
6029,6092,4,43,A3L3ZFL1NYFTCF,-1
6029,6092,4,43,A353KETOEN0W8T,1
6029,6092,4,43,AZNIEFUIVB2H0,-1
6029,6092,4,43,A2YHSU2IJZ9J14,1
6029,6092,4,43,A13XXMDHOULEZ7,0
6029,6092,4,43,A3GXSHLBND9E92,0
6029,6092,4,43,A2R0YYUAWNT7UD,1
6029,6092,4,43,AM0JKZVOEOTMA,0
6029,6092,4,43,ASEMC3G1PJ6SB,0
6029,6092,4,43,A2FCGEU5RTEWG8,0
6086,4026,10,43,A28A3HF3LSEIDT,-2
6086,4026,10,43,A1IU5OP7BBZHZ7,1
6086,4026,10,43,A14PFRHG0A2YY9,-1
6086,4026,10,43,A2J237J8KM3OCS,2
6086,4026,10,43,AAWX7QFQUNM6D,1
6086,4026,10,43,A3L3ZFL1NYFTCF,2
6086,4026,10,43,A353KETOEN0W8T,-2
6086,4026,10,43,AZNIEFUIVB2H0,-3
6086,4026,10,43,A2YHSU2IJZ9J14,3
6086,4026,10,43,A13XXMDHOULEZ7,1
6086,4026,10,43,A3GXSHLBND9E92,1
6086,4026,10,43,A2R0YYUAWNT7UD,-1
6086,4026,10,43,AM0JKZVOEOTMA,3
6086,4026,10,43,ASEMC3G1PJ6SB,-2
6086,4026,10,43,A2FCGEU5RTEWG8,-2
6046,7163,9,43,A28A3HF3LSEIDT,2
6046,7163,9,43,A1IU5OP7BBZHZ7,0
6046,7163,9,43,A14PFRHG0A2YY9,1
6046,7163,9,43,A2J237J8KM3OCS,3
6046,7163,9,43,AAWX7QFQUNM6D,1
6046,7163,9,43,A3L3ZFL1NYFTCF,3
6046,7163,9,43,A353KETOEN0W8T,2
6046,7163,9,43,AZNIEFUIVB2H0,1
6046,7163,9,43,A2YHSU2IJZ9J14,2
6046,7163,9,43,A13XXMDHOULEZ7,1
6046,7163,9,43,A3GXSHLBND9E92,1
6046,7163,9,43,A2R0YYUAWNT7UD,0
6046,7163,9,43,AM0JKZVOEOTMA,2
6046,7163,9,43,ASEMC3G1PJ6SB,1
7045,6025,8,43,A28A3HF3LSEIDT,-1
7045,6025,8,43,A1IU5OP7BBZHZ7,0
7045,6025,8,43,A14PFRHG0A2YY9,1
7045,6025,8,43,A2J237J8KM3OCS,-2
7045,6025,8,43,AAWX7QFQUNM6D,0
7045,6025,8,43,A3L3ZFL1NYFTCF,1
7045,6025,8,43,A353KETOEN0W8T,1
7045,6025,8,43,AZNIEFUIVB2H0,1
7045,6025,8,43,A2YHSU2IJZ9J14,1
7045,6025,8,43,A13XXMDHOULEZ7,0
7045,6025,8,43,A3GXSHLBND9E92,1
7045,6025,8,43,A2R0YYUAWNT7UD,-1
7045,6025,8,43,AM0JKZVOEOTMA,1
7045,6025,8,43,ASEMC3G1PJ6SB,0
7045,6025,8,43,A2FCGEU5RTEWG8,-1
6062,6088,7,43,A28A3HF3LSEIDT,2
6062,6088,7,43,A1IU5OP7BBZHZ7,2
6062,6088,7,43,A14PFRHG0A2YY9,1
6062,6088,7,43,A2J237J8KM3OCS,2
6062,6088,7,43,AAWX7QFQUNM6D,2
6062,6088,7,43,A3L3ZFL1NYFTCF,3
6062,6088,7,43,A353KETOEN0W8T,3
6062,6088,7,43,AZNIEFUIVB2H0,3
6062,6088,7,43,A2YHSU2IJZ9J14,2
6062,6088,7,43,A13XXMDHOULEZ7,2
6062,6088,7,43,A3GXSHLBND9E92,1
6062,6088,7,43,A2R0YYUAWNT7UD,1
6062,6088,7,43,AM0JKZVOEOTMA,2
6062,6088,7,43,ASEMC3G1PJ6SB,-1
6062,6088,7,43,A2FCGEU5RTEWG8,1
7064,6088,6,43,A28A3HF3LSEIDT,1
7064,6088,6,43,A1IU5OP7BBZHZ7,0
7064,6088,6,43,A14PFRHG0A2YY9,0
7064,6088,6,43,A2J237J8KM3OCS,3
7064,6088,6,43,AAWX7QFQUNM6D,1
7064,6088,6,43,A3L3ZFL1NYFTCF,3
7064,6088,6,43,A353KETOEN0W8T,3
7064,6088,6,43,AZNIEFUIVB2H0,-2
7064,6088,6,43,A2YHSU2IJZ9J14,2
7064,6088,6,43,A13XXMDHOULEZ7,1
7064,6088,6,43,A3GXSHLBND9E92,-1
7064,6088,6,43,A2R0YYUAWNT7UD,-1
7064,6088,6,43,AM0JKZVOEOTMA,2
7064,6088,6,43,ASEMC3G1PJ6SB,-2
7064,6088,6,43,A2FCGEU5RTEWG8,2
7136,4035,5,43,A28A3HF3LSEIDT,0
7136,4035,5,43,A1IU5OP7BBZHZ7,2
7136,4035,5,43,A14PFRHG0A2YY9,1
7136,4035,5,43,A2J237J8KM3OCS,3
7136,4035,5,43,AAWX7QFQUNM6D,3
7136,4035,5,43,A3L3ZFL1NYFTCF,3
7136,4035,5,43,A353KETOEN0W8T,3
7136,4035,5,43,AZNIEFUIVB2H0,1
7136,4035,5,43,A2YHSU2IJZ9J14,3
7136,4035,5,43,A13XXMDHOULEZ7,3
7136,4035,5,43,A3GXSHLBND9E92,2
7136,4035,5,43,A2R0YYUAWNT7UD,2
7136,4035,5,43,AM0JKZVOEOTMA,3
7136,4035,5,43,ASEMC3G1PJ6SB,-1
7136,4035,5,43,A2FCGEU5RTEWG8,1
7045,7116,3,43,A28A3HF3LSEIDT,3
7045,7116,3,43,A1IU5OP7BBZHZ7,1
7045,7116,3,43,A14PFRHG0A2YY9,1
7045,7116,3,43,A2J237J8KM3OCS,3
7045,7116,3,43,AAWX7QFQUNM6D,2
7045,7116,3,43,A3L3ZFL1NYFTCF,2
7045,7116,3,43,A353KETOEN0W8T,1
7045,7116,3,43,AZNIEFUIVB2H0,3
7045,7116,3,43,A2YHSU2IJZ9J14,3
7045,7116,3,43,A13XXMDHOULEZ7,3
7045,7116,3,43,A3GXSHLBND9E92,2
7045,7116,3,43,A2R0YYUAWNT7UD,3
7045,7116,3,43,AM0JKZVOEOTMA,3
7045,7116,3,43,ASEMC3G1PJ6SB,3
7045,7116,3,43,A2FCGEU5RTEWG8,2
6029,7153,10,44,A1IU5OP7BBZHZ7,0
6029,7153,10,44,A14PFRHG0A2YY9,0
6029,7153,10,44,A2J237J8KM3OCS,1
6029,7153,10,44,AAWX7QFQUNM6D,0
6029,7153,10,44,A3L3ZFL1NYFTCF,1
6029,7153,10,44,AZNIEFUIVB2H0,-1
6029,7153,10,44,A353KETOEN0W8T,-1
6029,7153,10,44,A2YHSU2IJZ9J14,1
6029,7153,10,44,A3GXSHLBND9E92,1
6029,7153,10,44,A13XXMDHOULEZ7,0
6029,7153,10,44,A2R0YYUAWNT7UD,0
6029,7153,10,44,A2FCGEU5RTEWG8,2
6029,7153,10,44,AM0JKZVOEOTMA,0
6068,7153,8,44,A1IU5OP7BBZHZ7,0
6068,7153,8,44,A14PFRHG0A2YY9,0
6068,7153,8,44,A2J237J8KM3OCS,-2
6068,7153,8,44,AAWX7QFQUNM6D,-1
6068,7153,8,44,A3L3ZFL1NYFTCF,1
6068,7153,8,44,AZNIEFUIVB2H0,-1
6068,7153,8,44,A353KETOEN0W8T,-1
6068,7153,8,44,A2YHSU2IJZ9J14,-1
6068,7153,8,44,A3GXSHLBND9E92,-1
6068,7153,8,44,A13XXMDHOULEZ7,-1
6068,7153,8,44,A2R0YYUAWNT7UD,0
6068,7153,8,44,A2FCGEU5RTEWG8,-2
6068,7153,8,44,AM0JKZVOEOTMA,-3
7138,7128,7,44,A1IU5OP7BBZHZ7,0
7138,7128,7,44,A14PFRHG0A2YY9,0
7138,7128,7,44,A2J237J8KM3OCS,3
7138,7128,7,44,AAWX7QFQUNM6D,0
7138,7128,7,44,A3L3ZFL1NYFTCF,-1
7138,7128,7,44,AZNIEFUIVB2H0,2
7138,7128,7,44,A353KETOEN0W8T,1
7138,7128,7,44,A2YHSU2IJZ9J14,1
7138,7128,7,44,A3GXSHLBND9E92,0
7138,7128,7,44,A13XXMDHOULEZ7,0
7138,7128,7,44,A2R0YYUAWNT7UD,0
7138,7128,7,44,A2FCGEU5RTEWG8,1
7138,7128,7,44,AM0JKZVOEOTMA,-1
7116,7114,6,44,A1IU5OP7BBZHZ7,-1
7116,7114,6,44,A14PFRHG0A2YY9,-1
7116,7114,6,44,A2J237J8KM3OCS,-2
7116,7114,6,44,AAWX7QFQUNM6D,-1
7116,7114,6,44,A3L3ZFL1NYFTCF,-1
7116,7114,6,44,AZNIEFUIVB2H0,-3
7116,7114,6,44,A353KETOEN0W8T,-1
7116,7114,6,44,A2YHSU2IJZ9J14,-2
7116,7114,6,44,A3GXSHLBND9E92,-2
7116,7114,6,44,A13XXMDHOULEZ7,-2
7116,7114,6,44,A2R0YYUAWNT7UD,-3
7116,7114,6,44,A2FCGEU5RTEWG8,-3
7116,7114,6,44,AM0JKZVOEOTMA,-3
6029,4008,5,44,A1IU5OP7BBZHZ7,2
6029,4008,5,44,A14PFRHG0A2YY9,1
6029,4008,5,44,A2J237J8KM3OCS,2
6029,4008,5,44,AAWX7QFQUNM6D,2
6029,4008,5,44,A3L3ZFL1NYFTCF,2
6029,4008,5,44,AZNIEFUIVB2H0,2
6029,4008,5,44,A353KETOEN0W8T,2
6029,4008,5,44,A2YHSU2IJZ9J14,3
6029,4008,5,44,A3GXSHLBND9E92,1
6029,4008,5,44,A13XXMDHOULEZ7,1
6029,4008,5,44,A2R0YYUAWNT7UD,0
6029,4008,5,44,A2FCGEU5RTEWG8,0
6029,4008,5,44,AM0JKZVOEOTMA,2
6086,7128,4,44,A1IU5OP7BBZHZ7,-2
6086,7128,4,44,A14PFRHG0A2YY9,-2
6086,7128,4,44,A2J237J8KM3OCS,-2
6086,7128,4,44,AAWX7QFQUNM6D,1
6086,7128,4,44,A3L3ZFL1NYFTCF,-2
6086,7128,4,44,AZNIEFUIVB2H0,2
6086,7128,4,44,A353KETOEN0W8T,-3
6086,7128,4,44,A2YHSU2IJZ9J14,-1
6086,7128,4,44,A3GXSHLBND9E92,-1
6086,7128,4,44,A13XXMDHOULEZ7,0
6086,7128,4,44,A2R0YYUAWNT7UD,0
6086,7128,4,44,A2FCGEU5RTEWG8,-3
6086,7128,4,44,AM0JKZVOEOTMA,-2
6062,6094,3,44,A1IU5OP7BBZHZ7,0
6062,6094,3,44,A14PFRHG0A2YY9,-1
6062,6094,3,44,A2J237J8KM3OCS,-3
6062,6094,3,44,AAWX7QFQUNM6D,0
6062,6094,3,44,A3L3ZFL1NYFTCF,-1
6062,6094,3,44,AZNIEFUIVB2H0,-2
6062,6094,3,44,A353KETOEN0W8T,-1
6062,6094,3,44,A2YHSU2IJZ9J14,-1
6062,6094,3,44,A3GXSHLBND9E92,-1
6062,6094,3,44,A13XXMDHOULEZ7,0
6062,6094,3,44,A2R0YYUAWNT7UD,0
6062,6094,3,44,A2FCGEU5RTEWG8,2
6062,6094,3,44,AM0JKZVOEOTMA,-1
7138,7116,2,44,A1IU5OP7BBZHZ7,2
7138,7116,2,44,A14PFRHG0A2YY9,1
7138,7116,2,44,A2J237J8KM3OCS,3
7138,7116,2,44,AAWX7QFQUNM6D,2
7138,7116,2,44,A3L3ZFL1NYFTCF,-1
7138,7116,2,44,AZNIEFUIVB2H0,3
7138,7116,2,44,A353KETOEN0W8T,1
7138,7116,2,44,A2YHSU2IJZ9J14,3
7138,7116,2,44,A3GXSHLBND9E92,1
7138,7116,2,44,A13XXMDHOULEZ7,2
7138,7116,2,44,A2R0YYUAWNT7UD,2
7138,7116,2,44,A2FCGEU5RTEWG8,3
7138,7116,2,44,AM0JKZVOEOTMA,3
4035,5118,7,45,A1IOMFFEKCWOIT,-3
4035,5118,7,45,A28A3HF3LSEIDT,-3
4035,5118,7,45,A1IU5OP7BBZHZ7,-2
4035,5118,7,45,A14PFRHG0A2YY9,-1
4035,5118,7,45,A2J237J8KM3OCS,-3
4035,5118,7,45,AAWX7QFQUNM6D,-3
4035,5118,7,45,A3L3ZFL1NYFTCF,-3
4035,5118,7,45,AZNIEFUIVB2H0,-2
4035,5118,7,45,A2YHSU2IJZ9J14,-3
4035,5118,7,45,A3GXSHLBND9E92,-2
4035,5118,7,45,A13XXMDHOULEZ7,-3
4035,5118,7,45,A2R0YYUAWNT7UD,0
4035,5118,7,45,A2FCGEU5RTEWG8,-2
4035,5118,7,45,AM0JKZVOEOTMA,-3
7116,5118,6,45,A1IOMFFEKCWOIT,-2
7116,5118,6,45,A28A3HF3LSEIDT,0
7116,5118,6,45,A1XO6ONCCTBMKW,-2
7116,5118,6,45,A1IU5OP7BBZHZ7,-1
7116,5118,6,45,A14PFRHG0A2YY9,-1
7116,5118,6,45,A2J237J8KM3OCS,-3
7116,5118,6,45,AAWX7QFQUNM6D,-1
7116,5118,6,45,A3L3ZFL1NYFTCF,-1
7116,5118,6,45,AZNIEFUIVB2H0,-3
7116,5118,6,45,A2YHSU2IJZ9J14,-2
7116,5118,6,45,A3GXSHLBND9E92,-2
7116,5118,6,45,A13XXMDHOULEZ7,-2
7116,5118,6,45,A2R0YYUAWNT7UD,-1
7116,5118,6,45,A2FCGEU5RTEWG8,-3
7116,5118,6,45,AM0JKZVOEOTMA,-3
6046,7153,8,45,A1IOMFFEKCWOIT,2
6046,7153,8,45,A28A3HF3LSEIDT,2
6046,7153,8,45,A1XO6ONCCTBMKW,-2
6046,7153,8,45,A1IU5OP7BBZHZ7,0
6046,7153,8,45,A14PFRHG0A2YY9,0
6046,7153,8,45,A2J237J8KM3OCS,1
6046,7153,8,45,AAWX7QFQUNM6D,0
6046,7153,8,45,A3L3ZFL1NYFTCF,1
6046,7153,8,45,AZNIEFUIVB2H0,1
6046,7153,8,45,A2YHSU2IJZ9J14,1
6046,7153,8,45,A3GXSHLBND9E92,0
6046,7153,8,45,A13XXMDHOULEZ7,0
6046,7153,8,45,A2R0YYUAWNT7UD,0
6046,7153,8,45,AM0JKZVOEOTMA,0
6096,5118,1,45,A1IOMFFEKCWOIT,2
6096,5118,1,45,A28A3HF3LSEIDT,2
6096,5118,1,45,A1XO6ONCCTBMKW,-2
6096,5118,1,45,A1IU5OP7BBZHZ7,0
6096,5118,1,45,A14PFRHG0A2YY9,0
6096,5118,1,45,A2J237J8KM3OCS,-2
6096,5118,1,45,AAWX7QFQUNM6D,0
6096,5118,1,45,A3L3ZFL1NYFTCF,-1
6096,5118,1,45,AZNIEFUIVB2H0,2
6096,5118,1,45,A2YHSU2IJZ9J14,1
6096,5118,1,45,A3GXSHLBND9E92,-1
6096,5118,1,45,A13XXMDHOULEZ7,-1
6096,5118,1,45,A2R0YYUAWNT7UD,0
6096,5118,1,45,A2FCGEU5RTEWG8,1
6096,5118,1,45,AM0JKZVOEOTMA,2
7064,4026,2,45,A1IOMFFEKCWOIT,-3
7064,4026,2,45,A28A3HF3LSEIDT,-1
7064,4026,2,45,A1XO6ONCCTBMKW,3
7064,4026,2,45,A1IU5OP7BBZHZ7,1
7064,4026,2,45,A14PFRHG0A2YY9,1
7064,4026,2,45,A2J237J8KM3OCS,-2
7064,4026,2,45,AAWX7QFQUNM6D,-1
7064,4026,2,45,A3L3ZFL1NYFTCF,3
7064,4026,2,45,AZNIEFUIVB2H0,-3
7064,4026,2,45,A2YHSU2IJZ9J14,3
7064,4026,2,45,A3GXSHLBND9E92,-1
7064,4026,2,45,A13XXMDHOULEZ7,-1
7064,4026,2,45,A2R0YYUAWNT7UD,-2
7064,4026,2,45,A2FCGEU5RTEWG8,1
7064,4026,2,45,AM0JKZVOEOTMA,3
6086,6062,4,45,A1IOMFFEKCWOIT,-2
6086,6062,4,45,A28A3HF3LSEIDT,1
6086,6062,4,45,A1XO6ONCCTBMKW,2
6086,6062,4,45,A1IU5OP7BBZHZ7,-1
6086,6062,4,45,A14PFRHG0A2YY9,-1
6086,6062,4,45,A2J237J8KM3OCS,-1
6086,6062,4,45,AAWX7QFQUNM6D,0
6086,6062,4,45,A3L3ZFL1NYFTCF,-2
6086,6062,4,45,AZNIEFUIVB2H0,1
6086,6062,4,45,A2YHSU2IJZ9J14,-1
6086,6062,4,45,A3GXSHLBND9E92,-1
6086,6062,4,45,A13XXMDHOULEZ7,0
6086,6062,4,45,A2R0YYUAWNT7UD,0
6086,6062,4,45,A2FCGEU5RTEWG8,-2
6086,6062,4,45,AM0JKZVOEOTMA,-2
7138,8083,5,45,A1IOMFFEKCWOIT,2
7138,8083,5,45,A28A3HF3LSEIDT,2
7138,8083,5,45,A1XO6ONCCTBMKW,-2
7138,8083,5,45,A1IU5OP7BBZHZ7,0
7138,8083,5,45,A14PFRHG0A2YY9,0
7138,8083,5,45,A2J237J8KM3OCS,3
7138,8083,5,45,AAWX7QFQUNM6D,1
7138,8083,5,45,A3L3ZFL1NYFTCF,-2
7138,8083,5,45,AZNIEFUIVB2H0,2
7138,8083,5,45,A2YHSU2IJZ9J14,2
7138,8083,5,45,A3GXSHLBND9E92,1
7138,8083,5,45,A13XXMDHOULEZ7,1
7138,8083,5,45,A2R0YYUAWNT7UD,1
7138,8083,5,45,A2FCGEU5RTEWG8,1
7138,8083,5,45,AM0JKZVOEOTMA,2
6025,4008,9,45,A1IOMFFEKCWOIT,3
6025,4008,9,45,A28A3HF3LSEIDT,3
6025,4008,9,45,A1XO6ONCCTBMKW,2
6025,4008,9,45,A1IU5OP7BBZHZ7,0
6025,4008,9,45,A14PFRHG0A2YY9,1
6025,4008,9,45,A2J237J8KM3OCS,1
6025,4008,9,45,AAWX7QFQUNM6D,1
6025,4008,9,45,A3L3ZFL1NYFTCF,1
6025,4008,9,45,AZNIEFUIVB2H0,3
6025,4008,9,45,A2YHSU2IJZ9J14,3
6025,4008,9,45,A3GXSHLBND9E92,1
6025,4008,9,45,A13XXMDHOULEZ7,1
6025,4008,9,45,A2R0YYUAWNT7UD,1
6025,4008,9,45,A2FCGEU5RTEWG8,1
6025,4008,9,45,AM0JKZVOEOTMA,2
7116,7163,9,46,A1XO6ONCCTBMKW,2
7116,7163,9,46,A1IU5OP7BBZHZ7,-2
7116,7163,9,46,A3L3ZFL1NYFTCF,2
7116,7163,9,46,A14PFRHG0A2YY9,0
7116,7163,9,46,A2J237J8KM3OCS,-3
7116,7163,9,46,AAWX7QFQUNM6D,-1
7116,7163,9,46,A353KETOEN0W8T,2
7116,7163,9,46,AZNIEFUIVB2H0,-3
7116,7163,9,46,A2YHSU2IJZ9J14,2
7116,7163,9,46,A3GXSHLBND9E92,-2
7116,7163,9,46,A13XXMDHOULEZ7,-1
7116,7163,9,46,A2R0YYUAWNT7UD,-2
7116,7163,9,46,AM0JKZVOEOTMA,-3
7116,7163,9,46,ASEMC3G1PJ6SB,-2
7136,7163,6,46,A1XO6ONCCTBMKW,2
7136,7163,6,46,A1IU5OP7BBZHZ7,-1
7136,7163,6,46,A3L3ZFL1NYFTCF,2
7136,7163,6,46,A14PFRHG0A2YY9,1
7136,7163,6,46,A2J237J8KM3OCS,2
7136,7163,6,46,AAWX7QFQUNM6D,1
7136,7163,6,46,A353KETOEN0W8T,2
7136,7163,6,46,AZNIEFUIVB2H0,-2
7136,7163,6,46,A2YHSU2IJZ9J14,3
7136,7163,6,46,A3GXSHLBND9E92,0
7136,7163,6,46,A13XXMDHOULEZ7,1
7136,7163,6,46,A2R0YYUAWNT7UD,1
7136,7163,6,46,A2FCGEU5RTEWG8,0
7136,7163,6,46,AM0JKZVOEOTMA,2
7136,7163,6,46,ASEMC3G1PJ6SB,0
6053,7153,5,46,A1XO6ONCCTBMKW,-2
6053,7153,5,46,A1IU5OP7BBZHZ7,0
6053,7153,5,46,A3L3ZFL1NYFTCF,2
6053,7153,5,46,A14PFRHG0A2YY9,0
6053,7153,5,46,A2J237J8KM3OCS,-2
6053,7153,5,46,AAWX7QFQUNM6D,0
6053,7153,5,46,A353KETOEN0W8T,-1
6053,7153,5,46,AZNIEFUIVB2H0,-1
6053,7153,5,46,A2YHSU2IJZ9J14,1
6053,7153,5,46,A3GXSHLBND9E92,0
6053,7153,5,46,A13XXMDHOULEZ7,0
6053,7153,5,46,A2R0YYUAWNT7UD,0
6053,7153,5,46,A2FCGEU5RTEWG8,-1
6053,7153,5,46,AM0JKZVOEOTMA,0
6053,7153,5,46,ASEMC3G1PJ6SB,0
7114,7109,3,46,A1XO6ONCCTBMKW,-2
7114,7109,3,46,A1IU5OP7BBZHZ7,0
7114,7109,3,46,A3L3ZFL1NYFTCF,-1
7114,7109,3,46,A14PFRHG0A2YY9,0
7114,7109,3,46,A2J237J8KM3OCS,-1
7114,7109,3,46,AAWX7QFQUNM6D,0
7114,7109,3,46,A353KETOEN0W8T,-1
7114,7109,3,46,AZNIEFUIVB2H0,2
7114,7109,3,46,A2YHSU2IJZ9J14,-1
7114,7109,3,46,A3GXSHLBND9E92,0
7114,7109,3,46,A13XXMDHOULEZ7,0
7114,7109,3,46,A2R0YYUAWNT7UD,0
